"time_value","geo_type","geo_value","rsv_pct_positive","flu_pct_positive","sarscov2_pct_positive","Season"
"2024-01-06","province","ns",11.97,12.87,15.76,"2023-2024"
"2024-01-06","province","pe",5.62,32.19,6.99,"2023-2024"
"2024-01-06","province","sk",5.43,8.8,10.78,"2023-2024"
"2023-12-30","province","nl",9.57,19.86,13.96,"2023-2024"
"2023-12-30","province","nb",7.41,29.62,11.24,"2023-2024"
"2023-12-30","province","ns",11.74,13.38,18.54,"2023-2024"
"2023-12-30","territory","nt",NA,NA,NA,"2023-2024"
"2023-12-30","province","ab",9.35,17.06,9.38,"2023-2024"
"2023-12-30","territory","yk",15.38,10,7.55,"2023-2024"
"2023-12-30","territory","nu",18.81,34.65,5.67,"2023-2024"
"2023-12-30","province","mb",6.18,21.94,10.44,"2023-2024"
"2023-12-30","province","pe",NA,NA,NA,"2023-2024"
"2023-12-30","province","sk",6.03,13.69,11.27,"2023-2024"
"2023-12-16","province","pe",8.7,9.57,12.82,"2023-2024"
"2023-12-16","province","sk",2.29,25.15,10.85,"2023-2024"
"2023-12-16","province","ns",12.73,4.95,22.58,"2023-2024"
"2023-12-16","territory","yk",8.57,2.86,11.11,"2023-2024"
"2023-12-16","territory","nu",8.94,41.9,5.43,"2023-2024"
"2023-12-16","province","mb",3.14,18.55,14.72,"2023-2024"
"2023-12-16","province","nb",6.89,19.75,15.46,"2023-2024"
"2023-12-16","province","ab",6.42,26.28,10.29,"2023-2024"
"2023-12-16","province","nl",5.34,13.35,17.97,"2023-2024"
"2023-12-16","territory","nt",11.27,61.97,4.17,"2023-2024"
"2023-12-09","province","ab",5.66,27.33,11.53,"2023-2024"
"2023-12-09","province","ns",10.42,4.98,24.55,"2023-2024"
"2023-12-09","province","nl",7.65,9.75,19.3,"2023-2024"
"2023-12-09","territory","yk",7.32,14.63,7.27,"2023-2024"
"2023-12-09","territory","nt",7.27,41.82,7.14,"2023-2024"
"2023-12-09","province","pe",6.96,3.48,21.01,"2023-2024"
"2023-12-09","territory","nu",6.06,41.21,7.97,"2023-2024"
"2023-12-09","province","nb",5.76,14.3,15.49,"2023-2024"
"2023-12-09","province","mb",3.13,18.76,15.57,"2023-2024"
"2023-12-09","province","sk",2.82,31.43,12.62,"2023-2024"
"2023-12-02","province","ns",9.78,2.56,26.9,"2023-2024"
"2023-12-02","province","nl",5.15,5.53,23.1,"2023-2024"
"2023-12-02","province","nb",3.58,7.68,14.43,"2023-2024"
"2023-12-02","province","mb",2.44,10.31,17.02,"2023-2024"
"2023-12-02","province","sk",2.56,32.82,11.23,"2023-2024"
"2023-12-02","province","pe",3.07,1.23,33.19,"2023-2024"
"2023-12-02","territory","nu",7.41,35.8,8.7,"2023-2024"
"2023-12-02","province","ab",4.27,17.43,12.11,"2023-2024"
"2023-12-02","territory","nt",8.33,30.56,6.98,"2023-2024"
"2023-12-02","territory","yk",3.12,9.38,4.44,"2023-2024"
"2023-11-25","territory","nu",19.12,17.65,7.77,"2023-2024"
"2023-11-25","territory","nt",0,18.18,4.55,"2023-2024"
"2023-11-25","territory","yk",4.76,2.38,4.69,"2023-2024"
"2023-11-25","province","pe",1.71,0.85,21.48,"2023-2024"
"2023-11-25","province","nb",3.92,5.88,16.11,"2023-2024"
"2023-11-25","province","nl",4.56,8.92,23.93,"2023-2024"
"2023-11-25","province","ns",6.09,1.68,25.96,"2023-2024"
"2023-11-25","province","ab",4.15,16.98,13.81,"2023-2024"
"2023-11-25","province","mb",2.05,6.14,23.39,"2023-2024"
"2023-11-25","province","sk",1.77,29.83,15.02,"2023-2024"
"2023-11-18","province","pe",0,1.06,16.76,"2023-2024"
"2023-11-18","province","ab",4.09,14.64,16.11,"2023-2024"
"2023-11-18","province","ns",3.04,1.77,26.74,"2023-2024"
"2023-11-18","province","nl",2.72,7.36,24.11,"2023-2024"
"2023-11-18","province","nb",2.01,2.99,16.62,"2023-2024"
"2023-11-18","province","mb",0.79,5.56,25.01,"2023-2024"
"2023-11-18","territory","yk",8.33,2.78,5.97,"2023-2024"
"2023-11-18","territory","nt",0,16.67,4.55,"2023-2024"
"2023-11-18","territory","nu",8.22,0,4.76,"2023-2024"
"2023-11-18","province","sk",1.57,31.02,13.66,"2023-2024"
"2023-11-11","territory","yk",12.12,0,14.55,"2023-2024"
"2023-11-11","province","pe",0,3.39,14.72,"2023-2024"
"2023-11-11","territory","nt",NA,NA,NA,"2023-2024"
"2023-11-11","territory","nu",6.06,0,11.11,"2023-2024"
"2023-11-11","province","ns",4.44,1.61,23.83,"2023-2024"
"2023-11-11","province","nl",3.77,7.25,21.77,"2023-2024"
"2023-11-11","province","mb",1.18,2.54,24.91,"2023-2024"
"2023-11-11","province","nb",1.29,0.46,14.83,"2023-2024"
"2023-11-11","province","sk",1.62,25.78,14.79,"2023-2024"
"2023-11-11","province","ab",2.5,8.01,16.02,"2023-2024"
"2023-11-04","province","sk",1.31,14.57,16.29,"2023-2024"
"2023-11-04","territory","nu",3.8,1.27,13.51,"2023-2024"
"2023-11-04","territory","yk",2.38,0,22.03,"2023-2024"
"2023-11-04","province","nl",0.85,4.27,17.1,"2023-2024"
"2023-11-04","province","ab",2.19,4.39,17.92,"2023-2024"
"2023-11-04","province","mb",0.54,0.54,21.71,"2023-2024"
"2023-11-04","territory","nt",0,8.7,8.33,"2023-2024"
"2023-11-04","province","ns",3.18,1.06,21.84,"2023-2024"
"2023-11-04","province","nb",1.95,0.36,13.29,"2023-2024"
"2023-11-04","province","pe",1.35,0,14.86,"2023-2024"
"2023-10-28","province","sk",0.94,4.29,17.71,"2023-2024"
"2023-10-28","province","pe",3.08,0,18.89,"2023-2024"
"2023-10-28","territory","yk",0,0,6.98,"2023-2024"
"2023-10-28","territory","nu",0,0,25,"2023-2024"
"2023-10-28","territory","nt",0,6.67,17.65,"2023-2024"
"2023-10-28","province","nl",1.09,2.18,18.66,"2023-2024"
"2023-10-28","province","ns",2.24,0.7,20.36,"2023-2024"
"2023-10-28","province","mb",0.74,0.37,18.62,"2023-2024"
"2023-10-28","province","nb",1.58,0.72,14.41,"2023-2024"
"2023-10-28","province","ab",1.4,2.27,16.28,"2023-2024"
"2023-10-21","province","sk",0.11,1.04,15.96,"2023-2024"
"2023-10-21","province","ab",0.55,1.47,17.76,"2023-2024"
"2023-10-21","territory","yk",0,0,13.89,"2023-2024"
"2023-10-21","territory","nu",0,0,20.51,"2023-2024"
"2023-10-21","territory","nt",0,0,16.22,"2023-2024"
"2023-10-21","province","pe",0,0.85,14.03,"2023-2024"
"2023-10-21","province","mb",0.67,0.52,16.83,"2023-2024"
"2023-10-21","province","nb",0.25,0.37,16.44,"2023-2024"
"2023-10-21","province","nl",1.03,1.03,18.91,"2023-2024"
"2023-10-21","province","ns",1.12,0.98,22.76,"2023-2024"
"2023-10-14","territory","nt",0,0,22.22,"2023-2024"
"2023-10-14","territory","yk",0,0,13.04,"2023-2024"
"2023-10-14","territory","nu",0,0,13.68,"2023-2024"
"2023-10-14","province","sk",0.79,0.54,14.87,"2023-2024"
"2023-10-14","province","ab",0.68,0.53,17.39,"2023-2024"
"2023-10-14","province","mb",0,0.52,15.86,"2023-2024"
"2023-10-14","province","nb",0.76,0.37,16.81,"2023-2024"
"2023-10-14","province","ns",0.87,0.87,23.6,"2023-2024"
"2023-10-14","province","pe",0,1.33,14.85,"2023-2024"
"2023-10-14","province","nl",1.08,0.27,21.7,"2023-2024"
"2023-10-07","territory","nt",0,0,8.33,"2023-2024"
"2023-10-07","territory","nu",0,0,14,"2023-2024"
"2023-10-07","territory","yk",0,0,11.11,"2023-2024"
"2023-10-07","province","sk",0.35,0.34,12.75,"2023-2024"
"2023-10-07","province","ns",0.42,0.56,30.5,"2023-2024"
"2023-10-07","province","nl",0.29,0,20.23,"2023-2024"
"2023-10-07","province","nb",0.15,0.3,17.07,"2023-2024"
"2023-10-07","province","mb",0.17,0.17,17.17,"2023-2024"
"2023-10-07","province","ab",0.46,0.95,16.89,"2023-2024"
"2023-10-07","province","pe",0,0,12.04,"2023-2024"
"2023-09-30","territory","nu",NA,NA,NA,"2023-2024"
"2023-09-30","province","sk",0.85,0.42,13.21,"2023-2024"
"2023-09-30","province","mb",0.08,0.16,19.54,"2023-2024"
"2023-09-30","territory","nt",0,0,17.39,"2023-2024"
"2023-09-30","territory","yk",NA,NA,7.04,"2023-2024"
"2023-09-30","province","pe",0,0,14.29,"2023-2024"
"2023-09-30","province","nb",0.39,0.19,12.98,"2023-2024"
"2023-09-30","province","nl",0.33,0,17.37,"2023-2024"
"2023-09-30","province","ns",1.42,0.35,30.51,"2023-2024"
"2023-09-30","province","ab",0.46,0.79,14.87,"2023-2024"
"2023-09-23","province","nb",1.14,0,12.74,"2023-2024"
"2023-09-23","territory","nt",0,0,3.45,"2023-2024"
"2023-09-23","territory","nu",0,0,16.28,"2023-2024"
"2023-09-23","province","mb",0,0.33,20.26,"2023-2024"
"2023-09-23","province","pe",0,0,NA,"2023-2024"
"2023-09-23","province","ns",1.82,0.18,24.7,"2023-2024"
"2023-09-23","province","sk",0.41,0.79,9.9,"2023-2024"
"2023-09-23","province","nl",0.67,0,14.19,"2023-2024"
"2023-09-23","territory","yk",0,0,11.29,"2023-2024"
"2023-09-23","province","ab",0.39,0.46,13.3,"2023-2024"
"2023-09-16","province","ns",0,0,24.85,"2023-2024"
"2023-09-16","province","nl",1.01,0,13.99,"2023-2024"
"2023-09-16","province","pe",0,0,7.84,"2023-2024"
"2023-09-16","province","nb",0,0.2,15.12,"2023-2024"
"2023-09-16","province","mb",0,0.4,14.41,"2023-2024"
"2023-09-16","province","ab",0.27,0.33,12.2,"2023-2024"
"2023-09-16","territory","yk",0,0,8.93,"2023-2024"
"2023-09-16","territory","nu",0,0,9.52,"2023-2024"
"2023-09-16","territory","nt",0,0,22.22,"2023-2024"
"2023-09-16","province","sk",0.33,0,9.02,"2023-2024"
"2023-09-09","province","ab",0.18,0.57,11.17,"2023-2024"
"2023-09-09","territory","nu",0,0,11.59,"2023-2024"
"2023-09-09","territory","nt",0,0,50,"2023-2024"
"2023-09-09","territory","yk",0,0,21.05,"2023-2024"
"2023-09-09","province","ns",0.26,0,25.16,"2023-2024"
"2023-09-09","province","sk",0,0,8.37,"2023-2024"
"2023-09-09","province","nl",1.08,0,19.57,"2023-2024"
"2023-09-09","province","nb",0.54,0,13.42,"2023-2024"
"2023-09-09","province","mb",0,0.1,15.81,"2023-2024"
"2023-09-09","province","pe",0,0,14.2,"2023-2024"
"2023-09-02","territory","yk",NA,NA,NA,"2023-2024"
"2023-09-02","territory","nu",NA,NA,NA,"2023-2024"
"2023-09-02","territory","nt",NA,NA,NA,"2023-2024"
"2023-09-02","province","sk",0.24,0.24,6.72,"2023-2024"
"2023-09-02","province","ab",0.16,0.44,NA,"2023-2024"
"2023-09-02","province","pe",0,0,11.93,"2023-2024"
"2023-09-02","province","ns",0,0,19.86,"2023-2024"
"2023-09-02","province","nl",0,0,16.19,"2023-2024"
"2023-09-02","province","nb",0,0,14.33,"2023-2024"
"2023-09-02","province","mb",0.42,0.21,13.46,"2023-2024"
"2025-05-10","region","territories",2,5.4,2.6,"2024-2025"
"2025-02-15","territory","nu",12.32,36.23,0.64,"2024-2025"
"2025-02-15","province","mb",3.85,27.12,1.74,"2024-2025"
"2025-02-15","province","sk",8.05,22.08,1.77,"2024-2025"
"2025-02-15","province","ab",5.32,16.47,1.8,"2024-2025"
"2025-02-15","region","prairies",5.7,19.31,1.79,"2024-2025"
"2025-02-15","province","bc",6.21,32.59,2.05,"2024-2025"
"2025-02-15","territory","yk",4.17,40.28,1.32,"2024-2025"
"2025-02-15","territory","nt",3.28,32.79,0,"2024-2025"
"2025-02-15","region","territories",8.12,36.53,0.68,"2024-2025"
"2025-02-15","province","qc",3.13,34.34,4.45,"2024-2025"
"2025-02-15","nation","ca",4.9,26.87,4.04,"2024-2025"
"2025-02-22","province","nl",13.38,17.32,5.57,"2024-2025"
"2025-02-22","province","pe",5.11,37.63,2.37,"2024-2025"
"2025-02-22","province","ns",9.07,27.75,4.53,"2024-2025"
"2025-02-22","province","nb",9.78,24.1,3.54,"2024-2025"
"2025-02-22","region","atlantic",9.55,25.91,4.15,"2024-2025"
"2025-02-22","province","qc",2.72,33.09,4.19,"2024-2025"
"2025-02-15","province","on",2.8,19.16,6.73,"2024-2025"
"2025-02-15","region","atlantic",11.16,23.78,4.37,"2024-2025"
"2025-02-08","province","ns",11.81,15.98,5.5,"2024-2025"
"2025-02-08","province","bc",7.32,28.4,2.51,"2024-2025"
"2025-02-08","region","atlantic",13.08,17.82,4.61,"2024-2025"
"2025-02-08","province","qc",4.37,32.12,5.32,"2024-2025"
"2025-02-08","province","on",3.19,19.55,6.85,"2024-2025"
"2025-02-08","province","mb",4.49,25.51,3.2,"2024-2025"
"2025-02-08","province","sk",11.05,18.52,1.73,"2024-2025"
"2025-02-08","province","ab",5.75,14.94,1.97,"2024-2025"
"2025-02-08","region","prairies",6.76,17.21,2.11,"2024-2025"
"2025-02-08","territory","yk",3.7,51.85,0,"2024-2025"
"2025-02-15","province","nb",11.79,26.21,2.23,"2024-2025"
"2025-02-08","territory","nt",7.02,31.58,0,"2024-2025"
"2025-02-08","territory","nu",10.22,21.9,2.68,"2024-2025"
"2025-02-08","region","territories",8.06,30.65,1.53,"2024-2025"
"2025-02-08","nation","ca",5.92,24.5,4.52,"2024-2025"
"2025-02-15","province","nl",15.78,12.37,7.71,"2024-2025"
"2025-02-15","province","pe",9.27,34.5,6.75,"2024-2025"
"2025-02-15","province","ns",9.55,22.36,5.09,"2024-2025"
"2025-02-22","province","on",2.41,18.02,5.42,"2024-2025"
"2025-02-22","province","mb",3.68,38.71,1.42,"2024-2025"
"2025-02-22","province","sk",6.84,29.52,1.19,"2024-2025"
"2025-03-08","province","ns",5.6,32.68,2.63,"2024-2025"
"2025-03-01","territory","yk",17.5,23.75,2.35,"2024-2025"
"2025-03-01","territory","nt",1.89,39.62,1.89,"2024-2025"
"2025-03-01","territory","nu",13.92,39.24,0.57,"2024-2025"
"2025-03-01","region","territories",12.71,35.05,1.28,"2024-2025"
"2025-03-01","nation","ca",3.91,25.52,2.89,"2024-2025"
"2025-03-08","province","nl",10.45,25.43,2.54,"2024-2025"
"2025-03-08","province","pe",1.3,33.77,5.77,"2024-2025"
"2025-03-08","province","nb",7.35,22.98,1.98,"2024-2025"
"2025-02-22","province","ab",4.43,17.86,1.58,"2024-2025"
"2025-03-08","region","atlantic",6.68,28.02,2.57,"2024-2025"
"2025-03-08","province","qc",2.17,28.4,3.18,"2024-2025"
"2025-03-08","province","on",1.95,14.68,4.02,"2024-2025"
"2025-03-08","province","mb",2.33,29.42,0.84,"2024-2025"
"2025-03-08","province","sk",4.31,32.02,0.82,"2024-2025"
"2025-03-08","province","ab",2.78,17.92,1.1,"2024-2025"
"2025-03-08","region","prairies",3.03,23.22,0.99,"2024-2025"
"2025-03-01","province","bc",5.58,28.97,1.68,"2024-2025"
"2025-03-01","region","prairies",4.11,23.73,1.38,"2024-2025"
"2025-03-01","province","ab",3.59,18.58,1.58,"2024-2025"
"2025-03-01","province","sk",4.86,29.06,0.97,"2024-2025"
"2025-02-22","region","prairies",4.83,23.54,1.47,"2024-2025"
"2025-02-22","province","bc",6.06,34.15,1.84,"2024-2025"
"2025-02-22","territory","yk",4.41,45.59,0,"2024-2025"
"2025-02-22","territory","nt",4.65,43.02,2.33,"2024-2025"
"2025-02-22","territory","nu",14.45,24.28,2.09,"2024-2025"
"2025-02-22","region","territories",9.79,33.64,1.69,"2024-2025"
"2025-02-22","nation","ca",4.46,27.62,3.47,"2024-2025"
"2025-03-01","province","nl",12.37,21.91,4.59,"2024-2025"
"2025-03-01","province","pe",5.31,37.99,1.36,"2024-2025"
"2025-03-01","province","ns",6.58,32.64,4.43,"2024-2025"
"2025-03-01","province","nb",8.67,23.95,2.71,"2024-2025"
"2025-03-01","region","atlantic",8,28.55,3.58,"2024-2025"
"2025-03-01","province","qc",2.37,30.01,3.31,"2024-2025"
"2025-03-01","province","on",2.12,15.9,4.38,"2024-2025"
"2025-03-01","province","mb",4.96,35.66,1.26,"2024-2025"
"2025-02-08","province","nb",13.75,19.86,2.81,"2024-2025"
"2025-02-08","province","pe",10.83,30.69,5.56,"2024-2025"
"2025-01-04","province","mb",5.47,15.6,5.07,"2024-2025"
"2025-01-18","province","nb",13.87,12.68,6.02,"2024-2025"
"2025-01-11","territory","nt",13.04,8.7,0,"2024-2025"
"2025-01-11","territory","nu",3.47,25,3.68,"2024-2025"
"2025-01-11","region","territories",4.69,23.47,3.75,"2024-2025"
"2025-01-11","nation","ca",9.11,11.75,8.43,"2024-2025"
"2025-01-18","province","nl",8.48,4.5,6.54,"2024-2025"
"2025-01-18","province","pe",12.3,10.7,5.13,"2024-2025"
"2025-01-18","province","ns",10.21,6.91,6.87,"2024-2025"
"2025-01-18","region","atlantic",11.33,8.72,6.44,"2024-2025"
"2025-01-11","province","bc",9.3,13.87,4.46,"2024-2025"
"2025-01-18","province","qc",8.11,15.38,6.75,"2024-2025"
"2025-01-18","province","on",5.94,13.93,10.96,"2024-2025"
"2025-01-18","province","mb",6.21,18.17,3.37,"2024-2025"
"2025-01-18","province","sk",19.59,8.3,2.76,"2024-2025"
"2025-01-18","province","ab",10.65,11.53,5.02,"2024-2025"
"2025-01-18","region","prairies",11.81,11.77,4.3,"2024-2025"
"2025-01-18","province","bc",9.29,15.11,3.64,"2024-2025"
"2025-01-11","territory","yk",4.35,26.09,5.56,"2024-2025"
"2025-01-11","region","prairies",11.93,13.03,4.95,"2024-2025"
"2025-02-08","province","nl",16.53,10.12,7.49,"2024-2025"
"2025-01-04","nation","ca",10.77,11.37,9.2,"2024-2025"
"2025-01-04","province","ab",12.4,14.97,6.22,"2024-2025"
"2025-01-04","region","prairies",13.68,13.48,6.05,"2024-2025"
"2025-01-04","province","bc",11.39,12.97,4.77,"2024-2025"
"2025-01-04","territory","yk",2.5,10,5.88,"2024-2025"
"2025-01-04","territory","nt",40.74,0,3.7,"2024-2025"
"2025-01-04","territory","nu",3.75,35,3,"2024-2025"
"2025-01-04","region","territories",10.2,21.77,3.93,"2024-2025"
"2025-01-11","province","nl",5.34,5.34,6.11,"2024-2025"
"2025-01-11","province","ab",11.08,13.21,5.11,"2024-2025"
"2025-01-11","province","ns",8.35,8.2,8.6,"2024-2025"
"2025-01-11","province","nb",11.01,10.55,5.14,"2024-2025"
"2025-01-11","region","atlantic",9.04,8.49,6.65,"2024-2025"
"2025-01-11","province","qc",9.6,11.13,8.91,"2024-2025"
"2025-01-11","province","on",6.75,11.35,13.42,"2024-2025"
"2025-01-11","province","mb",6.37,18.39,4.27,"2024-2025"
"2025-01-11","province","sk",18.67,8.98,4.94,"2024-2025"
"2025-01-18","territory","yk",6.9,17.24,2.44,"2024-2025"
"2025-01-18","territory","nt",5.26,21.05,5.26,"2024-2025"
"2025-01-18","territory","nu",0.75,12.03,2.7,"2024-2025"
"2025-02-01","province","sk",15.29,17.72,2.21,"2024-2025"
"2025-02-01","province","pe",16.31,24.89,4.45,"2024-2025"
"2025-02-01","province","ns",11.03,13.02,7.2,"2024-2025"
"2025-02-01","province","nb",13.92,16.87,2.64,"2024-2025"
"2025-02-01","region","atlantic",12.82,14.34,5.21,"2024-2025"
"2025-02-01","province","qc",5.59,26.51,6.13,"2024-2025"
"2025-02-01","province","on",4.17,18.67,8.06,"2024-2025"
"2025-02-01","province","mb",4.68,16.59,2.54,"2024-2025"
"2025-02-01","province","ab",7.13,13.94,2.33,"2024-2025"
"2025-01-18","region","territories",2.5,14.5,3.08,"2024-2025"
"2025-02-01","region","prairies",8.53,15.21,2.33,"2024-2025"
"2025-02-01","province","bc",8.15,25.46,2.33,"2024-2025"
"2025-02-01","territory","yk",5.17,34.48,0,"2024-2025"
"2025-02-01","territory","nt",13.11,24.59,3.28,"2024-2025"
"2025-02-01","territory","nu",4.7,21.48,6.17,"2024-2025"
"2025-02-01","region","territories",6.72,25,4.2,"2024-2025"
"2025-02-01","nation","ca",6.92,21.03,5.16,"2024-2025"
"2025-02-01","province","nl",12.96,6.48,6.61,"2024-2025"
"2025-01-25","nation","ca",8.1,16.86,5.89,"2024-2025"
"2025-01-25","region","territories",5.56,27.78,2.09,"2024-2025"
"2025-01-25","territory","nu",2.48,36.36,1.39,"2024-2025"
"2025-01-18","nation","ca",8.74,13.58,6.83,"2024-2025"
"2025-01-25","province","nl",11.92,4.25,6.62,"2024-2025"
"2025-01-25","province","pe",16.34,18.32,3.86,"2024-2025"
"2025-01-25","province","ns",10.26,8.85,6.05,"2024-2025"
"2025-01-25","province","nb",14.24,15.68,3.28,"2024-2025"
"2025-01-25","region","atlantic",12.53,11.19,5.01,"2024-2025"
"2025-01-25","province","qc",6.84,19.22,6.62,"2024-2025"
"2025-01-25","province","on",5.44,16.14,9.72,"2024-2025"
"2025-01-25","province","mb",8.2,17.32,3.09,"2024-2025"
"2025-01-25","province","sk",16.46,13.64,2.85,"2024-2025"
"2025-01-25","province","ab",8.97,13.43,3.33,"2024-2025"
"2025-01-25","region","prairies",10.54,13.97,3.18,"2024-2025"
"2025-01-25","province","bc",8.91,20.84,2.47,"2024-2025"
"2025-01-25","territory","yk",5.63,23.94,3.61,"2024-2025"
"2025-01-25","territory","nt",11.67,15,1.67,"2024-2025"
"2025-03-08","province","bc",4.51,23.75,1.4,"2024-2025"
"2025-03-08","territory","yk",13.11,19.67,0,"2024-2025"
"2025-03-08","territory","nt",1.69,36.44,0,"2024-2025"
"2025-04-26","province","pe",0.5,11.39,1.48,"2024-2025"
"2025-04-19","province","bc",1.91,5.56,2.38,"2024-2025"
"2025-04-19","territory","yk",9.09,4.55,2.94,"2024-2025"
"2025-04-19","territory","nt",2.27,22.73,0,"2024-2025"
"2025-04-19","territory","nu",15.52,12.07,0,"2024-2025"
"2025-04-19","region","territories",11.54,13.74,0.51,"2024-2025"
"2025-04-19","nation","ca",1.41,9.57,2.2,"2024-2025"
"2025-04-26","province","nl",5.09,19.69,1.91,"2024-2025"
"2025-04-26","province","ns",1.5,7.76,3.48,"2024-2025"
"2025-04-19","province","ab",0.87,10.16,1.54,"2024-2025"
"2025-04-26","province","nb",0.68,9.32,4.14,"2024-2025"
"2025-04-26","region","atlantic",1.65,10.39,3.4,"2024-2025"
"2025-04-26","province","qc",0.9,8.57,3,"2024-2025"
"2025-04-26","province","on",1.07,5.63,2.29,"2024-2025"
"2025-04-26","province","mb",0.79,1.92,2.45,"2024-2025"
"2025-04-26","province","sk",0.76,15.89,0.98,"2024-2025"
"2025-04-26","province","ab",0.83,9.89,1.93,"2024-2025"
"2025-04-19","region","prairies",0.85,10.84,1.38,"2024-2025"
"2025-04-19","province","sk",1.03,16.89,1.08,"2024-2025"
"2025-03-08","territory","nu",20.88,36.81,1.02,"2024-2025"
"2025-04-12","region","territories",12.15,8.29,0.51,"2024-2025"
"2025-04-12","province","sk",1.08,24.68,0.47,"2024-2025"
"2025-04-12","province","ab",1.01,13.11,1.55,"2024-2025"
"2025-04-12","region","prairies",1.29,14.72,1.34,"2024-2025"
"2025-04-12","province","bc",2.59,7.07,2.06,"2024-2025"
"2025-04-12","territory","yk",3.12,0,2.44,"2024-2025"
"2025-04-12","territory","nt",1.96,15.69,0,"2024-2025"
"2025-04-12","territory","nu",20.41,7.14,0,"2024-2025"
"2025-04-12","nation","ca",1.59,11.88,2.13,"2024-2025"
"2025-04-19","province","mb",0.57,6.6,1.03,"2024-2025"
"2025-04-19","province","nl",5.14,22.63,0.72,"2024-2025"
"2025-04-19","province","pe",1.97,16.26,2.43,"2024-2025"
"2025-04-19","province","ns",2.66,7.15,3.68,"2024-2025"
"2025-04-19","province","nb",2.14,11.41,4.07,"2024-2025"
"2025-04-19","region","atlantic",2.77,11.46,3.39,"2024-2025"
"2025-04-19","province","qc",1.13,10.98,2.7,"2024-2025"
"2025-04-19","province","on",1.11,7.1,2.06,"2024-2025"
"2025-04-26","region","prairies",0.81,9.72,1.82,"2024-2025"
"2025-04-26","province","bc",1.34,5.99,3.35,"2024-2025"
"2025-04-26","territory","yk",0,0,2.33,"2024-2025"
